id,commune,code_postal,niveau_prix,nombre_habitants_par_commune,annee_habitants,annee_consommation,consommation_totale,consommation_moyenne,gaz,created_at,updated_at
196,Martignat,01100,3,1595,2011,2024,2442.28891,12.0905391584158,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
197,Martignat,01100,3,1627,2016,2024,2442.28891,12.0905391584158,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
198,Martignat,01100,3,1667,2022,2024,2442.28891,12.0905391584158,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
199,Massieux,01600,1,2416,2011,2024,6422.33355,10.9223359693878,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
200,Massieux,01600,1,2519,2016,2024,6422.33355,10.9223359693878,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
201,Massieux,01600,1,2733,2022,2024,6422.33355,10.9223359693878,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
202,"Messimy-sur-Saône",01480,1,1207,2011,2024,1520.92058,12.5695915702479,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
203,"Messimy-sur-Saône",01480,1,1210,2016,2024,1520.92058,12.5695915702479,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
204,"Messimy-sur-Saône",01480,1,1312,2022,2024,1520.92058,12.5695915702479,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
205,Meximieux,01800,1,7253,2011,2024,15486.00674,9.54747641183724,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
206,Meximieux,01800,1,7669,2016,2024,15486.00674,9.54747641183724,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
207,Meximieux,01800,1,8198,2022,2024,15486.00674,9.54747641183724,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
208,"Mézériat",01660,1,2090,2011,2024,2631.17951,10.3589744488189,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
209,"Mézériat",01660,1,2134,2016,2024,2631.17951,10.3589744488189,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
210,"Mézériat",01660,1,2179,2022,2024,2631.17951,10.3589744488189,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
211,Mionnay,01390,1,2072,2011,2024,4253.65129,8.84334987525988,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
212,Mionnay,01390,1,2132,2016,2024,4253.65129,8.84334987525988,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
213,Mionnay,01390,1,2309,2022,2024,4253.65129,8.84334987525988,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
214,Miribel,01700,1,9031,2011,2024,21346.48642,9.95638359141791,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
215,Miribel,01700,1,9742,2016,2024,21346.48642,9.95638359141791,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
216,Miribel,01700,1,10450,2022,2024,21346.48642,9.95638359141791,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
217,Montagnat,01250,3,1693,2011,2024,2946.40382,11.160620530303,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
218,Montagnat,01250,3,1960,2016,2024,2946.40382,11.160620530303,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
219,Montagnat,01250,3,2164,2022,2024,2946.40382,11.160620530303,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
220,Montceaux,01090,2,1214,2011,2024,,,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
221,Montceaux,01090,2,1182,2016,2024,,,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
222,Montceaux,01090,2,1202,2022,2024,,,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
223,Montluel,01120,1,7112,2011,2024,8511.94673,8.14540356937799,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
224,Montluel,01120,1,7005,2016,2024,8511.94673,8.14540356937799,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
225,Montluel,01120,1,6879,2022,2024,8511.94673,8.14540356937799,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
226,"Montmerle-sur-Saône",01090,2,3818,2011,2024,7777.42114,10.9850581073446,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
227,"Montmerle-sur-Saône",01090,2,3811,2016,2024,7777.42114,10.9850581073446,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
228,"Montmerle-sur-Saône",01090,2,3798,2022,2024,7777.42114,10.9850581073446,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
229,"Montréal-la-Cluse",01460,4,3422,2011,2024,3769.4787,13.0884677083333,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
230,"Montréal-la-Cluse",01460,4,3409,2016,2024,3769.4787,13.0884677083333,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
231,"Montréal-la-Cluse",01460,4,3584,2022,2024,3769.4787,13.0884677083333,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
232,Montrevel-en-Bresse,01340,1,2390,2011,2024,5685.10412,9.36590464579901,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
233,Montrevel-en-Bresse,01340,1,2463,2016,2024,5685.10412,9.36590464579901,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
234,Montrevel-en-Bresse,01340,1,2661,2022,2024,5685.10412,9.36590464579901,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
235,Nurieux-Volognat,01460,4,1044,2011,2024,678.28189,15.0729308888889,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
236,Nurieux-Volognat,01460,4,1030,2016,2024,678.28189,15.0729308888889,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
237,Nurieux-Volognat,01460,4,973,2022,2024,678.28189,15.0729308888889,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
238,"Murs-et-Gélignieux",01300,5,245,2011,2024,476.84568,11.3534685714286,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
239,"Murs-et-Gélignieux",01300,5,255,2016,2024,476.84568,11.3534685714286,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
240,"Murs-et-Gélignieux",01300,5,239,2022,2024,476.84568,11.3534685714286,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
241,Nantua,01460,4,3651,2011,2024,3492.60111,16.0211060091743,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
242,Nantua,01460,4,3482,2016,2024,3492.60111,16.0211060091743,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
243,Nantua,01460,4,3431,2022,2024,3492.60111,16.0211060091743,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
244,Neuville-les-Dames,01400,1,1497,2011,2024,2010.46407,11.8262592352941,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
245,Neuville-les-Dames,01400,1,1505,2016,2024,2010.46407,11.8262592352941,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
246,Neuville-les-Dames,01400,1,1540,2022,2024,2010.46407,11.8262592352941,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
247,Neyron,01700,1,2489,2011,2024,5741.42015,12.0618070378151,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
248,Neyron,01700,1,2507,2016,2024,5741.42015,12.0618070378151,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
249,Neyron,01700,1,2479,2022,2024,5741.42015,12.0618070378151,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
250,"Niévroz",01120,1,1495,2011,2024,1685.901,10.6702594936709,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
251,"Niévroz",01120,1,1577,2016,2024,1685.901,10.6702594936709,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
252,"Niévroz",01120,1,1648,2022,2024,1685.901,10.6702594936709,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
253,Ornex,01210,5,3779,2011,2024,12494.13181,12.5948909375,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
254,Ornex,01210,5,4400,2016,2024,12494.13181,12.5948909375,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
255,Ornex,01210,5,4903,2022,2024,12494.13181,12.5948909375,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
256,Oyonnax,01100,1,22459,2011,2024,26818.92743,12.9810878170378,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
257,Oyonnax,01100,1,22559,2016,2024,26818.92743,12.9810878170378,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
258,Oyonnax,01100,1,22378,2022,2024,26818.92743,12.9810878170378,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
259,Parcieux,01600,1,1109,2011,2024,3439.05275,11.8998365051903,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
260,Parcieux,01600,1,1188,2016,2024,3439.05275,11.8998365051903,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
261,Parcieux,01600,1,1317,2022,2024,3439.05275,11.8998365051903,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
262,"Péron",01630,6,2254,2011,2024,4215.81394,12.3269413450292,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
263,"Péron",01630,6,2584,2016,2024,4215.81394,12.3269413450292,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
264,"Péron",01630,6,2900,2022,2024,4215.81394,12.3269413450292,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
265,"Péronnas",01960,3,6053,2011,2024,23446.33,23446.33,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
266,"Péronnas",01960,3,6287,2016,2024,23446.33,23446.33,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
267,"Péronnas",01960,3,6437,2022,2024,23446.33,23446.33,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
268,"Pérouges",01800,1,1203,2011,2024,637.48473,13.563504893617,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
269,"Pérouges",01800,1,1205,2016,2024,637.48473,13.563504893617,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
270,"Pérouges",01800,1,1382,2022,2024,637.48473,13.563504893617,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
271,Peyrieu,01300,5,834,2011,2024,6882.42,6882.42,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
272,Peyrieu,01300,5,862,2016,2024,6882.42,6882.42,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
273,Peyrieu,01300,5,918,2022,2024,6882.42,6882.42,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
274,Polliat,01310,1,2388,2011,2024,3563.04405,10.9295829754601,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
275,Polliat,01310,1,2504,2016,2024,3563.04405,10.9295829754601,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
276,Polliat,01310,1,2694,2022,2024,3563.04405,10.9295829754601,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
277,"Pont-d'Ain",01160,6,2636,2011,2024,2530.29617,11.5538637899543,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
278,"Pont-d'Ain",01160,6,2914,2016,2024,2530.29617,11.5538637899543,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
279,"Pont-d'Ain",01160,6,2862,2022,2024,2530.29617,11.5538637899543,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
280,Pont-de-Vaux,01190,5,2219,2011,2024,39314.2,39314.2,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
281,Pont-de-Vaux,01190,5,2290,2016,2024,39314.2,39314.2,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
282,Pont-de-Vaux,01190,5,2184,2022,2024,39314.2,39314.2,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
283,Pont-de-Veyle,01290,2,1597,2011,2024,2179.24454,10.1833857009346,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
284,Pont-de-Veyle,01290,2,1618,2016,2024,2179.24454,10.1833857009346,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
285,Pont-de-Veyle,01290,2,1600,2022,2024,2179.24454,10.1833857009346,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
286,Port,01460,4,867,2011,2024,1553.75707,13.3944575,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
287,Port,01460,4,855,2016,2024,1553.75707,13.3944575,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
288,Port,01460,4,843,2022,2024,1553.75707,13.3944575,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
289,"Prévessin-Moëns",01280,2,6806,2011,2024,22606.28882,14.9019702175346,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
290,"Prévessin-Moëns",01280,2,7991,2016,2024,22606.28882,14.9019702175346,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
291,"Prévessin-Moëns",01280,2,9081,2022,2024,22606.28882,14.9019702175346,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
292,Replonges,01750,1,3601,2011,2024,5566.91295,11.7198167368421,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
293,Replonges,01750,1,3702,2016,2024,5566.91295,11.7198167368421,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
294,Replonges,01750,1,3929,2022,2024,5566.91295,11.7198167368421,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
295,Reyrieux,01600,1,4202,2011,2024,11829.11213,10.6568577747748,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
296,Reyrieux,01600,1,4670,2016,2024,11829.11213,10.6568577747748,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
297,Reyrieux,01600,1,5228,2022,2024,11829.11213,10.6568577747748,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
298,Reyssouze,01190,5,954,2011,2024,334.13326,12.3753059259259,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
299,Reyssouze,01190,5,975,2016,2024,334.13326,12.3753059259259,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
300,Reyssouze,01190,5,1003,2022,2024,334.13326,12.3753059259259,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
301,Romans,01400,2,590,2011,2024,445.26738,8.40127132075472,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
302,Romans,01400,2,594,2016,2024,445.26738,8.40127132075472,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
303,Romans,01400,2,628,2022,2024,445.26738,8.40127132075472,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
304,"Saint-André-de-Corcy",01390,2,2975,2011,2024,7761.39742,9.48826090464548,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
305,"Saint-André-de-Corcy",01390,2,3241,2016,2024,7761.39742,9.48826090464548,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
306,"Saint-André-de-Corcy",01390,2,3369,2022,2024,7761.39742,9.48826090464548,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
307,"Saint-André-sur-Vieux-Jonc",01960,3,1091,2011,2024,1446.2789,9.15366392405063,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
308,"Saint-André-sur-Vieux-Jonc",01960,3,1126,2016,2024,1446.2789,9.15366392405063,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
309,"Saint-André-sur-Vieux-Jonc",01960,3,1216,2022,2024,1446.2789,9.15366392405063,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
310,"Groslée-Saint-Benoit",01300,4,1144,2011,2024,109.92727,9.16060583333333,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
311,"Groslée-Saint-Benoit",01300,4,1193,2016,2024,109.92727,9.16060583333333,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
312,"Groslée-Saint-Benoit",01300,4,1232,2022,2024,109.92727,9.16060583333333,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
313,Saint-Bernard,01600,1,1386,2011,2024,3322.15579,12.8268563320463,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
314,Saint-Bernard,01600,1,1434,2016,2024,3322.15579,12.8268563320463,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
315,Saint-Bernard,01600,1,1544,2022,2024,3322.15579,12.8268563320463,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
316,Saint-Cyr-sur-Menthon,01380,4,1674,2011,2024,466.18449,10.3596553333333,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
317,Saint-Cyr-sur-Menthon,01380,4,1761,2016,2024,466.18449,10.3596553333333,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
318,Saint-Cyr-sur-Menthon,01380,4,1867,2022,2024,466.18449,10.3596553333333,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
319,"Saint-Denis-lès-Bourg",01000,3,5492,2011,2024,15696.83865,10.2593716666667,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
320,"Saint-Denis-lès-Bourg",01000,3,5667,2016,2024,15696.83865,10.2593716666667,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
321,"Saint-Denis-lès-Bourg",01000,3,6078,2022,2024,15696.83865,10.2593716666667,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
322,Saint-Denis-en-Bugey,01500,3,2154,2011,2024,4781.82817,10.5326611674009,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
323,Saint-Denis-en-Bugey,01500,3,2293,2016,2024,4781.82817,10.5326611674009,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
324,Saint-Denis-en-Bugey,01500,3,2258,2022,2024,4781.82817,10.5326611674009,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
325,Saint-Didier-de-Formans,01600,1,1775,2011,2024,3068.74495,10.9208005338078,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
326,Saint-Didier-de-Formans,01600,1,1944,2016,2024,3068.74495,10.9208005338078,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
327,Saint-Didier-de-Formans,01600,1,2176,2022,2024,3068.74495,10.9208005338078,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
328,Saint-Didier-sur-Chalaronne,01140,2,2768,2011,2024,4146.61989,11.2070807837838,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
329,Saint-Didier-sur-Chalaronne,01140,2,2832,2016,2024,4146.61989,11.2070807837838,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
330,Saint-Didier-sur-Chalaronne,01140,2,2969,2022,2024,4146.61989,11.2070807837838,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
331,"Sainte-Euphémie",01600,1,1531,2011,2024,1476.3272,11.2696732824427,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
332,"Sainte-Euphémie",01600,1,1657,2016,2024,1476.3272,11.2696732824427,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
333,"Sainte-Euphémie",01600,1,1741,2022,2024,1476.3272,11.2696732824427,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
334,Saint-Genis-Pouilly,01630,4,9186,2011,2024,31004.23439,14.157184652968,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
335,Saint-Genis-Pouilly,01630,4,11892,2016,2024,31004.23439,14.157184652968,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
336,Saint-Genis-Pouilly,01630,4,14584,2022,2024,31004.23439,14.157184652968,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
337,Saint-Jean-de-Gonville,01630,6,1498,2011,2024,3552.35154,12.7782429496403,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
338,Saint-Jean-de-Gonville,01630,6,1720,2016,2024,3552.35154,12.7782429496403,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
339,Saint-Jean-de-Gonville,01630,6,2042,2022,2024,3552.35154,12.7782429496403,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
340,Saint-Jean-le-Vieux,01640,6,1606,2011,2024,2516.93669,11.0878268281938,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
341,Saint-Jean-le-Vieux,01640,6,1699,2016,2024,2516.93669,11.0878268281938,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
342,Saint-Jean-le-Vieux,01640,6,1799,2022,2024,2516.93669,11.0878268281938,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
343,Saint-Just,01250,3,883,2011,2024,3108.05941,11.1800698201439,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
344,Saint-Just,01250,3,917,2016,2024,3108.05941,11.1800698201439,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
345,Saint-Just,01250,3,953,2022,2024,3108.05941,11.1800698201439,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
346,"Saint-Laurent-sur-Saône",01750,2,1760,2011,2024,3578.7899,6.19167802768166,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
347,"Saint-Laurent-sur-Saône",01750,2,1754,2016,2024,3578.7899,6.19167802768166,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
348,"Saint-Laurent-sur-Saône",01750,2,1735,2022,2024,3578.7899,6.19167802768166,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
349,Saint-Marcel,01390,2,1205,2011,2024,1922.00962,8.54226497777778,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
350,Saint-Marcel,01390,2,1303,2016,2024,1922.00962,8.54226497777778,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
351,Saint-Marcel,01390,2,1300,2022,2024,1922.00962,8.54226497777778,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
352,"Saint-Martin-du-Frêne",01430,4,1093,2011,2024,1778.33977,13.3709757142857,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
353,"Saint-Martin-du-Frêne",01430,4,1063,2016,2024,1778.33977,13.3709757142857,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
354,"Saint-Martin-du-Frêne",01430,4,1027,2022,2024,1778.33977,13.3709757142857,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
355,Saint-Maurice-de-Beynost,01700,1,3864,2011,2024,114238.26,114238.26,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
356,Saint-Maurice-de-Beynost,01700,1,3965,2016,2024,114238.26,114238.26,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
357,Saint-Maurice-de-Beynost,01700,1,4243,2022,2024,114238.26,114238.26,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
358,Saint-Nizier-le-Bouchoux,01560,1,694,2011,2024,427.9769,9.72674772727273,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
359,Saint-Nizier-le-Bouchoux,01560,1,683,2016,2024,427.9769,9.72674772727273,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
360,Saint-Nizier-le-Bouchoux,01560,1,589,2022,2024,427.9769,9.72674772727273,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
361,Saint-Rambert-en-Bugey,01230,6,2191,2011,2024,1732.10997,10.9627213291139,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
362,Saint-Rambert-en-Bugey,01230,6,2310,2016,2024,1732.10997,10.9627213291139,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
363,Saint-Rambert-en-Bugey,01230,6,2179,2022,2024,1732.10997,10.9627213291139,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
364,"Saint-Rémy",01310,3,942,2011,2024,1371.67761,10.0858647794118,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
365,"Saint-Rémy",01310,3,999,2016,2024,1371.67761,10.0858647794118,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
366,"Saint-Rémy",01310,3,922,2022,2024,1371.67761,10.0858647794118,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
367,Saint-Sorlin-en-Bugey,01150,3,1055,2011,2024,1291.36646,12.7858065346535,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
368,Saint-Sorlin-en-Bugey,01150,3,1150,2016,2024,1291.36646,12.7858065346535,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
369,Saint-Sorlin-en-Bugey,01150,3,1140,2022,2024,1291.36646,12.7858065346535,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
370,Saint-Trivier-de-Courtes,01560,6,1047,2011,2024,738.25263,10.3979243661972,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
371,Saint-Trivier-de-Courtes,01560,6,1095,2016,2024,738.25263,10.3979243661972,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
372,Saint-Trivier-de-Courtes,01560,6,1122,2022,2024,738.25263,10.3979243661972,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
373,Saint-Vulbas,01150,3,954,2011,2024,1782.73981,13.5056046212121,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
374,Saint-Vulbas,01150,3,1306,2016,2024,1782.73981,13.5056046212121,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
375,Saint-Vulbas,01150,3,1229,2022,2024,1782.73981,13.5056046212121,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
376,Salavre,01270,5,287,2011,2024,580.81521,12.100316875,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
377,Salavre,01270,5,279,2016,2024,580.81521,12.100316875,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
378,Salavre,01270,5,295,2022,2024,580.81521,12.100316875,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
379,Savigneux,01480,1,1213,2011,2024,1671.44385,9.71769680232558,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
380,Savigneux,01480,1,1333,2016,2024,1671.44385,9.71769680232558,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
381,Savigneux,01480,1,1459,2022,2024,1671.44385,9.71769680232558,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
382,"Ségny",01170,5,1706,2011,2024,7222.79815,10.5135344250364,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
383,"Ségny",01170,5,2016,2016,2024,7222.79815,10.5135344250364,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
384,"Ségny",01170,5,2676,2022,2024,7222.79815,10.5135344250364,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
385,Sergy,01630,4,2005,2011,2024,5862.95729,12.1891003950104,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
386,Sergy,01630,4,2045,2016,2024,5862.95729,12.1891003950104,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
387,Sergy,01630,4,2279,2022,2024,5862.95729,12.1891003950104,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
